,Unnamed: 0,SpeciesName,NumReferences,NumChar,NumWords,Error,Cluster
1962,1999,Asthenes ottonis,4,2797,440,200,0
1963,2000,Asthenes palpebralis,4,2890,464,200,0
1964,2001,Asthenes perijana,6,2949,460,200,0
1965,2002,Asthenes pudibunda,4,3377,550,200,0
1966,2003,Asthenes pyrrholeuca,7,4190,683,200,0
1967,2004,Asthenes urubambensis,3,3537,564,200,0
1968,2005,Asthenes usheri,8,4789,756,200,0
1969,2006,Asthenes vilcabambae,7,3537,559,200,0
1970,2007,Asthenes virgata,7,3248,517,200,0
1971,2008,Asthenes wyatti,11,5654,903,200,0
1972,2009,Automolus infuscatus,11,4120,638,200,0
1973,2010,Automolus lammi,7,3366,510,200,0
1974,2011,Automolus leucophthalmus,9,4275,682,200,0
1975,2012,Automolus melanopezus,9,3232,492,200,0
1976,2013,Automolus ochrolaemus,12,5776,883,200,0
1977,2014,Automolus paraensis,8,3782,602,200,0
1978,2015,Automolus rufipileatus,9,3948,596,200,0
1979,2016,Automolus subulatus,12,5402,855,200,0
1980,2017,Automolus virgatus,12,4659,727,200,0
1981,2018,Berlepschia rikeri,8,3980,622,200,0
1982,2019,Campylorhamphus falcularius,5,3854,597,200,0
1983,2020,Campylorhamphus multostriatus,6,3743,580,200,0
1984,2021,Campylorhamphus probatus,7,3662,568,200,0
1985,2022,Campylorhamphus procurvoides,10,4925,771,200,0
1986,2023,Campylorhamphus pusillus,8,4389,684,200,0
1987,2024,Campylorhamphus trochilirostris,7,4963,767,200,0
1988,2025,Certhiasomus stictolaemus,7,3386,548,200,0
1989,2026,Certhiaxis cinnamomeus,10,3859,613,200,0
1990,2027,Certhiaxis mustelinus,6,2887,451,200,0
1991,2029,Cichlocolaptes leucophrus,9,4163,642,200,0
1992,2030,Cinclodes albidiventris,1,430,62,200,0
1993,2031,Cinclodes albiventris,8,4873,792,200,0
1994,2032,Cinclodes antarcticus,8,4867,768,200,0
1995,2033,Cinclodes aricomae,6,2913,468,200,0
1996,2034,Cinclodes atacamensis,5,3878,621,200,0
1997,2035,Cinclodes comechingonus,8,3265,537,200,0
1998,2036,Cinclodes excelsior,8,4094,644,200,0
1999,2037,Cinclodes fuscus,8,4824,787,200,0
2000,2039,Cinclodes nigrofumosus,7,3744,614,200,0
2001,2040,Cinclodes olrogi,10,3177,516,200,0
2002,2041,Cinclodes oustaleti,5,3821,625,200,0
2003,2042,Cinclodes pabsti,7,4333,708,200,0
2004,2043,Cinclodes palliatus,3,3967,625,200,0
2005,2044,Cinclodes patagonicus,9,5374,880,200,0
2006,2045,Cinclodes taczanowskii,7,3049,484,200,0
2007,2046,Clibanornis dendrocolaptoides,6,3090,476,200,0
2008,2047,Clibanornis erythrocephalus,6,3733,569,200,0
2009,2048,Clibanornis rectirostris,8,2782,427,200,0
2010,2049,Clibanornis rubiginosus,16,5756,885,200,0
2011,2050,Clibanornis rufipectus,8,3636,573,200,0
2012,2051,Coryphistera alaudina,9,4837,791,200,0
2013,2052,Cranioleuca albicapilla,3,3831,612,200,0
2014,2053,Cranioleuca albiceps,4,3010,484,200,0
2015,2054,Cranioleuca antisiensis,9,6718,1023,200,0
2016,2055,Cranioleuca baroni,9,6718,1023,200,0
2017,2056,Cranioleuca berlepschi,9,3292,512,200,0
2018,2057,Cranioleuca curtata,6,4168,662,200,0
2019,2058,Cranioleuca demissa,6,3268,516,200,0
2020,2059,Cranioleuca dissita,9,3413,563,200,0
2021,2060,Cranioleuca erythrops,7,4814,784,200,0
2022,2061,Cranioleuca hellmayri,5,2815,445,200,0
2023,2062,Cranioleuca henricae,5,3653,599,200,0
2024,2063,Cranioleuca marcapatae,9,3108,494,200,0
2025,2064,Cranioleuca muelleri,7,2090,318,200,0
2026,2065,Cranioleuca obsoleta,7,3241,513,200,0
2027,2066,Cranioleuca pallida,5,3162,507,200,0
2028,2067,Cranioleuca pyrrhophia,9,5805,918,200,0
2029,2068,Cranioleuca semicinerea,6,2937,473,200,0
2030,2069,Cranioleuca subcristata,4,3192,511,200,0
2031,2070,Cranioleuca sulphurifera,9,3931,595,200,0
2032,2071,Cranioleuca vulpecula,10,3434,534,200,0
2033,2072,Cranioleuca vulpina,11,4454,684,200,0
2034,2073,Cranioleuca weskei,7,2837,444,200,0
2035,2074,Deconychura longicauda,8,4165,654,200,0
2036,2075,Deconychura pallida,10,4590,715,200,0
2037,2076,Deconychura typica,10,4845,757,200,0
2038,2077,Dendrexetastes rufigula,9,4242,681,200,0
2039,2078,Dendrocincla anabatina,5,4555,734,200,0
2040,2079,Dendrocincla fuliginosa,12,6071,956,200,0
2041,2080,Dendrocincla homochroa,6,4430,737,200,0
2042,2081,Dendrocincla merula,7,4589,750,200,0
2043,2082,Dendrocincla turdina,8,4786,753,200,0
2044,2083,Dendrocincla tyrannina,6,3827,647,200,0
2045,2084,Dendrocolaptes certhia,15,7281,1144,200,0
2046,2085,Dendrocolaptes hoffmannsi,7,3383,548,200,0
2047,2086,Dendrocolaptes picumnus,13,7001,1081,200,0
2048,2087,Dendrocolaptes platyrostris,8,4496,723,200,0
2049,2089,Dendrocolaptes sanctithomae,12,7596,1177,200,0
2050,2090,Dendroplex kienerii,7,4356,690,200,0
2051,2091,Dendroplex picus,13,7182,1136,200,0
2052,2092,Drymornis bridgesii,7,4283,663,200,0
2053,2093,Drymotoxeres pucheranii,7,3780,604,200,0
2054,2094,Furnarius cinnamomeus,9,3819,616,200,0
2055,2095,Furnarius cristatus,3,2773,453,200,0
2056,2096,Furnarius figulus,4,3840,646,200,0
2057,2097,Furnarius leucopus,8,5031,797,200,0
2058,2098,Furnarius longirostris,8,3326,527,200,0
2059,2099,Furnarius minor,2,1692,286,200,0
2060,2100,Furnarius rufus,21,5654,921,200,0
2061,2101,Furnarius torridus,10,3150,513,200,0
2062,2102,Geocerthia serrana,8,3608,575,200,0
2063,2103,Geositta antarctica,5,3274,532,200,0
2064,2104,Geositta crassirostris,5,3133,524,200,0
2065,2105,Geositta cunicularia,4,4273,691,200,0
2066,2106,Geositta isabellina,3,2478,412,200,0
2067,2107,Geositta maritima,3,2699,460,200,0
2068,2108,Geositta peruviana,4,2947,499,200,0
2069,2109,Geositta poeciloptera,5,3137,520,200,0
2070,2110,Geositta punensis,4,2719,472,200,0
2071,2111,Geositta rufipennis,6,4234,696,200,0
2072,2112,Geositta saxicolina,3,2584,435,200,0
2073,2113,Geositta tenuirostris,3,3200,527,200,0
2074,2114,Glyphorynchus spirurus,11,6243,973,200,0
2075,2115,Heliobletus contaminatus,9,4273,661,200,0
2076,2116,Hellmayrea gularis,8,3438,527,200,0
2077,2117,Hylexetastes perrotii,9,4088,649,200,0
2078,2118,Hylexetastes stresemanni,7,4187,672,200,0
2079,2119,Lepidocolaptes affinis,11,6035,948,200,0
2080,2120,Lepidocolaptes albolineatus,8,3976,649,200,0
2081,2121,Lepidocolaptes angustirostris,5,4874,769,200,0
2082,2122,Lepidocolaptes duidae,8,3802,586,200,0
2083,2123,Lepidocolaptes falcinellus,6,3751,598,200,0
2084,2124,Lepidocolaptes fatimalimae,7,3720,586,200,0
2085,2125,Lepidocolaptes fuscicapillus,8,3830,589,200,0
2086,2126,Lepidocolaptes lacrymiger,7,4267,686,200,0
2087,2127,Lepidocolaptes leucogaster,4,3917,615,200,0
2088,2129,Lepidocolaptes souleyetii,10,4929,755,200,0
2089,2130,Lepidocolaptes squamatus,6,4063,634,200,0
2090,2131,Leptasthenura aegithaloides,9,7562,1169,200,0
2091,2132,Leptasthenura andicola,5,4617,766,200,0
2092,2134,Leptasthenura fuliginiceps,4,3353,534,200,0
2093,2136,Leptasthenura pileata,4,3517,567,200,0
2094,2137,Leptasthenura platensis,6,3613,594,200,0
2095,2138,Leptasthenura setaria,6,3469,553,200,0
2096,2139,Leptasthenura striata,5,3980,632,200,0
2097,2140,Leptasthenura striolata,4,2825,447,200,0
2098,2141,Leptasthenura xenothorax,3,3717,578,200,0
2099,2142,Limnoctites rectirostris,7,2523,391,200,0
2100,2143,Limnornis curvirostris,6,3480,547,200,0
2101,2144,Lochmias nematura,13,4465,698,200,0
2102,2145,Margarornis bellulus,4,2682,428,200,0
2103,2146,Margarornis rubiginosus,6,3425,555,200,0
2104,2147,Margarornis squamiger,6,4376,697,200,0
2105,2148,Margarornis stellatus,6,3177,491,200,0
2106,2149,Mazaria propinqua,12,4004,593,200,0
2107,2150,Megaxenops parnaguae,6,2946,476,200,0
2108,2151,Metopothrix aurantiaca,9,3552,570,200,0
2109,2152,Microxenops milleri,8,3423,540,200,0
2110,2153,Nasica longirostris,8,4163,671,200,0
2111,2154,Ochetorhynchus andaecola,7,3268,522,200,0
2112,2155,Ochetorhynchus melanurus,4,3739,617,200,0
2113,2156,Ochetorhynchus phoenicurus,6,3194,516,200,0
2114,2157,Ochetorhynchus ruficaudus,5,4191,668,200,0
2115,2158,Phacellodomus dorsalis,4,3528,550,200,0
2116,2159,Phacellodomus erythrophthalmus,7,4108,660,200,0
2117,2160,Phacellodomus ferrugineigula,11,4224,657,200,0
2118,2161,Phacellodomus inornatus,10,4324,696,200,0
2119,2162,Phacellodomus maculipectus,4,3047,486,200,0
2120,2163,Phacellodomus ruber,7,3432,556,200,0
2121,2164,Phacellodomus rufifrons,8,4459,698,200,0
2122,2165,Phacellodomus sibilatrix,8,3634,592,200,0
2123,2166,Phacellodomus striaticeps,4,4199,672,200,0
2124,2167,Phacellodomus striaticollis,8,3944,626,200,0
2125,2168,Philydor atricapillus,5,3693,576,200,0
2126,2169,Philydor erythrocercum,7,4141,644,200,0
2127,2170,Philydor erythropterum,10,4473,662,200,0
2128,2171,Philydor fuscipenne,6,4154,618,200,0
2129,2172,Philydor pyrrhodes,7,2956,447,200,0
2130,2173,Philydor rufum,10,6037,930,200,0
2131,2174,Phleocryptes melanops,6,4928,797,200,0
2132,2175,Premnoplex brunnescens,4,5611,948,200,0
2133,2177,Premnoplex tatei,10,4555,711,200,0
2134,2178,Premnornis guttuliger,9,4416,709,200,0
2135,2179,Pseudasthenes cactorum,6,3075,509,200,0
2136,2180,Pseudasthenes humicola,8,4959,791,200,0
2137,2181,Pseudasthenes patagonica,5,2567,420,200,0
2138,2182,Pseudasthenes steinbachi,7,3123,496,200,0
2139,2183,Pseudocolaptes boissonneauii,10,4863,768,200,0
2140,2184,Pseudocolaptes johnsoni,9,4266,680,200,0
2141,2185,Pseudocolaptes lawrencii,8,4485,719,200,0
2142,2186,Pseudoseisura cristata,8,3264,528,200,0
2143,2187,Pseudoseisura gutturalis,6,4252,692,200,0
2144,2188,Pseudoseisura lophotes,6,3977,656,200,0
2145,2189,Pseudoseisura unirufa,8,3408,542,200,0
2146,2190,Pygarrhichas albogularis,26,12085,1839,200,0
2147,2191,Roraimia adusta,8,3965,628,200,0
2148,2192,Schoeniophylax phryganophilus,9,3901,636,200,0
2149,2193,Sclerurus albigularis,10,4845,770,200,0
2150,2194,Sclerurus caudacutus,9,4483,719,200,0
2151,2196,Sclerurus guatemalensis,8,4597,728,200,0
2152,2197,Sclerurus mexicanus,8,4319,658,200,0
2153,2198,Sclerurus rufigularis,9,3433,544,200,0
2154,2199,Sclerurus scansor,6,5376,845,200,0
2155,2200,Siptornis striaticollis,9,3851,606,200,0
2156,2201,Sittasomus griseicapillus,19,7482,1150,200,0
2157,2203,Spartonoica maluroides,10,3527,548,200,0
2158,2204,Sylviorthorhynchus desmurii,14,3520,573,200,0
2159,2205,Sylviorthorhynchus yanacensis,5,3860,608,200,0
2160,2206,Synallaxis albescens,15,5281,827,200,0
2161,2207,Synallaxis albigularis,7,3948,624,200,0
2162,2208,Synallaxis albilora,7,3416,549,200,0
2163,2209,Synallaxis azarae,8,4311,698,200,0
2164,2210,Synallaxis beverlyae,1,3598,568,200,0
2165,2211,Synallaxis brachyura,6,4017,651,200,0
2166,2212,Synallaxis cabanisi,10,4343,687,200,0
2167,2213,Synallaxis candei,8,4208,674,200,0
2168,2214,Synallaxis castanea,6,2308,368,200,0
2169,2215,Synallaxis cherriei,10,4544,684,200,0
2170,2216,Synallaxis chinchipensis,10,2968,460,200,0
2171,2217,Synallaxis cinerascens,6,3120,501,200,0
2172,2218,Synallaxis cinerea,9,2799,457,200,0
2173,2219,Synallaxis cinnamomea,5,4081,651,200,0
2174,2220,Synallaxis courseni,1,3651,580,200,0
2175,2221,Synallaxis erythrothorax,9,4350,680,200,0
2176,2222,Synallaxis frontalis,7,4075,647,200,0
2177,2223,Synallaxis fuscorufa,5,2466,385,200,0
2178,2224,Synallaxis gujanensis,14,4994,791,200,0
2179,2225,Synallaxis hellmayri,5,2834,443,200,0
2180,2226,Synallaxis hypochondriaca,5,3043,486,200,0
2181,2227,Synallaxis hypospodia,7,3246,485,200,0
2182,2228,Synallaxis infuscata,7,3473,570,200,0
2183,2229,Synallaxis kollari,8,3360,514,200,0
2184,2230,Synallaxis macconnelli,12,4050,645,200,0
2185,2231,Synallaxis maranonica,1,2913,461,200,0
2186,2232,Synallaxis moesta,9,4346,698,200,0
2187,2233,Synallaxis ruficapilla,10,3475,557,200,0
2188,2234,Synallaxis rutilans,10,3764,593,200,0
2189,2235,Synallaxis scutata,9,4554,723,200,0
2190,2236,Synallaxis simoni,8,2871,451,200,0
2191,2237,Synallaxis spixi,8,3863,627,200,0
2192,2238,Synallaxis stictothorax,10,4297,695,200,0
2193,2239,Synallaxis subpudica,4,2804,444,200,0
2194,2240,Synallaxis tithys,4,2950,463,200,0
2195,2241,Synallaxis unirufa,7,4414,719,200,0
2196,2242,Synallaxis zimmeri,3,3318,531,200,0
2197,2243,Syndactyla dimidiata,11,3728,574,200,0
2198,2244,Syndactyla guttulata,5,3759,600,200,0
2199,2245,Syndactyla roraimae,6,3611,568,200,0
2200,2246,Syndactyla ruficollis,6,3827,590,200,0
2201,2247,Syndactyla rufosuperciliata,8,5042,767,200,0
2202,2248,Syndactyla striata,8,3218,496,200,0
2203,2249,Syndactyla subalaris,10,5368,831,200,0
2204,2250,Syndactyla ucayalae,6,3560,543,200,0
2205,2251,Tarphonomus certhioides,6,4125,670,200,0
2206,2252,Tarphonomus harterti,6,3311,501,200,0
2207,2253,Thripadectes flammulatus,7,3671,580,200,0
2208,2254,Thripadectes holostictus,5,4399,728,200,0
2209,2255,Thripadectes ignobilis,7,2953,485,200,0
2210,2256,Thripadectes melanorhynchus,7,3586,574,200,0
2211,2257,Thripadectes rufobrunneus,8,3995,629,200,0
2212,2258,Thripadectes scrutator,8,3283,514,200,0
2213,2259,Thripadectes virgaticeps,5,4459,728,200,0
2214,2260,Thripophaga amacurensis,5,3569,580,200,0
2215,2261,Thripophaga cherriei,6,3749,588,200,0
2216,2262,Thripophaga fusciceps,5,4097,660,200,0
2217,2263,Thripophaga gutturata,11,4130,648,200,0
2218,2264,Thripophaga macroura,5,3143,498,200,0
2219,2265,Upucerthia albigula,3,2842,457,200,0
2220,2266,Upucerthia dumetaria,5,4325,683,200,0
2221,2267,Upucerthia saturatior,4,3635,577,200,0
2222,2268,Upucerthia validirostris,4,4085,650,200,0
2223,2269,Xenerpestes minlosi,6,3081,478,200,0
2224,2270,Xenerpestes singularis,5,2726,432,200,0
2225,2271,Xenops genibarbis,12,5506,894,200,0
2226,2272,Xenops minutus,7,3149,495,200,0
2227,2273,Xenops rutilus,14,5164,858,200,0
2228,2274,Xenops tenuirostris,6,3743,596,200,0
2229,2275,Xiphocolaptes albicollis,5,5035,813,200,0
2230,2276,Xiphocolaptes falcirostris,5,4383,694,200,0
2231,2277,Xiphocolaptes major,5,3753,599,200,0
2232,2278,Xiphocolaptes promeropirhynchus,13,6906,1074,200,0
2233,2280,Xiphorhynchus atlanticus,6,3128,496,200,0
2234,2281,Xiphorhynchus beauperthuysii,1,2916,431,200,0
2235,2282,Xiphorhynchus chunchotambo,8,2556,381,200,0
2236,2283,Xiphorhynchus elegans,7,5039,830,200,0
2237,2284,Xiphorhynchus erythropygius,12,5677,872,200,0
2238,2285,Xiphorhynchus flavigaster,5,4823,751,200,0
2239,2286,Xiphorhynchus fuscus,5,5376,863,200,0
2240,2287,Xiphorhynchus guttatoides,7,2567,371,200,0
2241,2288,Xiphorhynchus guttatus,13,8783,1283,200,0
2242,2289,Xiphorhynchus lachrymosus,5,5760,920,200,0
2243,2290,Xiphorhynchus obsoletus,7,4421,722,200,0
2244,2291,Xiphorhynchus ocellatus,12,4558,693,200,0
2245,2292,Xiphorhynchus pardalotus,6,4260,682,200,0
2246,2293,Xiphorhynchus spixii,7,3609,580,200,0
2247,2294,Xiphorhynchus susurrans,9,5534,889,200,0
2248,2295,Xiphorhynchus triangularis,6,5596,885,200,0
2249,2296,Grallaria albigula,1,295,47,200,0
2250,2297,Grallaria alleni,1,323,53,200,0
2251,2298,Grallaria alticola,2,405,64,200,0
2252,2299,Grallaria andicolus,2,361,57,200,0
2253,2300,Grallaria atuensis,2,403,65,200,0
2254,2301,Grallaria bangsi,2,507,84,200,0
2255,2302,Grallaria blakei,2,821,135,200,0
2256,2303,Grallaria capitalis,1,300,49,200,0
2257,2304,Grallaria carrikeri,1,243,41,200,0
2258,2305,Grallaria chthonia,5,1876,299,200,0
2259,2306,Grallaria dignissima,1,438,69,200,0
2260,2307,Grallaria eludens,1,308,52,200,0
2261,2308,Grallaria erythroleuca,1,313,49,200,0
2262,2309,Grallaria erythrotis,2,606,98,200,0
2263,2310,Grallaria excelsa,1,302,50,200,0
2264,2311,Grallaria fenwickorum,20,16324,2549,200,0
2265,2312,Grallaria flavotincta,1,291,46,200,0
2266,2313,Grallaria gigantea,6,5268,842,200,0
2267,2314,Grallaria griseonucha,1,277,44,200,0
2268,2315,Grallaria guatimalensis,1,474,70,200,0
2269,2316,Grallaria haplonota,1,357,57,200,0
2270,2317,Grallaria hypoleuca,1,343,54,200,0
2271,2318,Grallaria kaestneri,10,5591,874,200,0
2272,2319,Grallaria milleri,1,326,52,200,0
2273,2320,Grallaria nuchalis,2,428,66,200,0
2274,2321,Grallaria przewalskii,1,311,49,200,0
2275,2322,Grallaria quitensis,2,461,71,200,0
2276,2323,Grallaria ridgelyi,4,1996,321,200,0
2277,2324,Grallaria ruficapilla,2,1352,217,200,0
2278,2325,Grallaria rufocinerea,3,435,70,200,0
2279,2326,Grallaria rufula,6,1749,278,200,0
2280,2327,Grallaria saltuensis,6,2036,328,200,0
2281,2328,Grallaria squamigera,1,700,108,200,0
2282,2329,Grallaria varia,7,1684,250,200,0
2283,2330,Grallaria watkinsi,3,404,65,200,0
2284,2331,Grallaricula cucullata,1,319,52,200,0
2285,2332,Grallaricula cumanensis,2,332,54,200,0
2286,2333,Grallaricula ferrugineipectus,2,353,54,200,0
2287,2334,Grallaricula flavirostris,1,338,52,200,0
2288,2335,Grallaricula leymebambae,2,536,77,200,0
2289,2336,Grallaricula lineifrons,1,392,61,200,0
2290,2337,Grallaricula loricata,1,336,53,200,0
2291,2338,Grallaricula nana,4,537,82,200,0
2292,2339,Grallaricula ochraceifrons,1,314,50,200,0
2293,2340,Grallaricula peruviana,1,324,53,200,0
2294,2341,Hylopezus auricularis,1,384,64,200,0
2295,2342,Hylopezus berlepschi,1,327,52,200,0
2296,2343,Hylopezus dives,1,365,57,200,0
2297,2344,Hylopezus fulviventris,2,361,55,200,0
2298,2345,Hylopezus macularius,1,350,54,200,0
2299,2346,Hylopezus nattereri,1,396,61,200,0
2300,2347,Hylopezus ochroleucus,1,328,53,200,0
2301,2348,Hylopezus perspicillatus,2,361,54,200,0
2302,2349,Myrmothera campanisona,7,1234,178,200,0
2303,2350,Myrmothera simplex,2,335,52,200,0
2304,2351,Alopochelidon fucata,12,4903,786,200,0
2305,2352,Atronanus fuliginosus,2,1528,224,200,0
2306,2353,Atticora fasciata,11,4791,773,200,0
2307,2354,Atticora pileata,2,464,71,200,0
2308,2355,Atticora tibialis,1,417,61,200,0
2309,2356,Cecropis abyssinica,1,2197,372,200,0
2310,2357,Cecropis cucullata,6,3380,553,200,0
2311,2358,Cecropis daurica,15,6280,989,200,0
2312,2359,Cecropis hyperythra,3,802,134,200,0
2313,2360,Cecropis semirufa,3,2367,388,200,0
2314,2361,Cecropis senegalensis,10,3325,538,200,0
2315,2362,Cheramoeca leucosterna,15,3669,565,200,0
2316,2363,Delichon dasypus,22,7576,1237,200,0
2317,2364,Delichon lagopodum,6,1054,161,200,0
2318,2365,Delichon nipalense,19,6593,1069,200,0
2319,2366,Delichon urbicum,37,15855,2560,200,0
2320,2367,Eurochelidon sirintarae,1,13291,2122,200,0
2321,2368,Hirundo aethiopica,2,580,85,200,0
2322,2369,Hirundo albigularis,1,2072,352,200,0
2323,2370,Hirundo angolensis,4,1187,188,200,0
2324,2371,Hirundo atrocaerulea,4,2448,383,200,0
2325,2372,Hirundo dimidiata,1,1987,327,200,0
2326,2374,Hirundo leucosoma,8,3245,520,200,0
2327,2375,Hirundo lucida,3,600,91,200,0
2328,2376,Hirundo megaensis,11,7312,1121,200,0
2329,2377,Hirundo neoxena,19,10697,1772,200,0
2330,2378,Hirundo nigrita,1,303,45,200,0
2331,2379,Hirundo nigrorufa,1,274,41,200,0
2332,2380,Hirundo rustica,89,24698,3994,200,0
2333,2381,Hirundo smithii,6,1864,301,200,0
2334,2382,Hirundo tahitica,6,1702,278,200,0
2335,2383,Neophedina cincta,8,3283,548,200,0
2336,2384,Orochelidon andecola,2,507,72,200,0
2337,2385,Orochelidon flavipes,5,4470,729,200,0
2338,2386,Orochelidon murina,1,388,53,200,0
2339,2387,Petrochelidon ariel,2,2667,451,200,0
2340,2388,Petrochelidon fluvicola,5,2627,432,200,0
2341,2389,Petrochelidon fulva,10,10613,1692,200,0
2342,2390,Petrochelidon nigricans,7,2899,480,200,0
2343,2391,Petrochelidon perdita,3,1126,185,200,0
2344,2392,Petrochelidon preussi,1,424,62,200,0
2345,2393,Petrochelidon pyrrhonota,19,13861,2075,200,0
2346,2394,Petrochelidon rufigula,1,303,47,200,0
2347,2395,Petrochelidon rufocollaris,1,302,44,200,0
2348,2396,Petrochelidon spilodera,3,547,86,200,0
2349,2397,Phedina borbonica,51,13554,2150,200,0
2350,2398,Phedinopsis brazzae,27,8881,1450,200,0
2351,2399,Progne chalybea,10,2438,375,200,0
2352,2400,Progne cryptoleuca,5,2238,362,200,0
2353,2401,Progne dominicensis,9,2900,462,200,0
2354,2402,Progne elegans,1,500,74,200,0
2355,2403,Progne modesta,1,389,56,200,0
2356,2404,Progne murphyi,1,493,73,200,0
2357,2405,Progne sinaloae,5,1810,276,200,0
2358,2406,Progne subis,26,11703,1907,200,0
2359,2407,Progne tapera,3,931,145,200,0
2360,2408,Psalidoprocne albiceps,2,1283,193,200,0
2361,2409,Psalidoprocne fuliginosa,2,474,72,200,0
2362,2410,Psalidoprocne nitens,3,531,76,200,0
2363,2411,Psalidoprocne obscura,1,1035,172,200,0
2364,2412,Psalidoprocne pristoptera,1,2588,410,200,0
2365,2413,Pseudhirundo griseopyga,2,851,117,200,0
2366,2414,Pseudochelidon eurystomina,33,12656,2055,200,0
2367,2415,Ptyonoprogne concolor,25,8908,1462,200,0
2368,2416,Ptyonoprogne fuligula,1,11950,1961,200,0
2369,2417,Ptyonoprogne obsoleta,1,15707,2589,200,0
2370,2419,Ptyonoprogne rupestris,35,14151,2299,200,0
2371,2420,Pygochelidon cyanoleuca,10,2937,472,200,0
2372,2421,Pygochelidon melanoleuca,6,845,127,200,0
2373,2422,Riparia chinensis,1,546,80,200,0
2374,2423,Riparia congica,1,1893,336,200,0
2375,2424,Riparia cowani,4,1018,150,200,0
2376,2425,Riparia diluta,3,406,66,200,0
2377,2426,Riparia paludicola,7,2639,424,200,0
2378,2427,Riparia riparia,14,4485,747,200,0
2379,2428,Stelgidopteryx ridgwayi,1,447,61,200,0
2380,2429,Stelgidopteryx ruficollis,5,1587,256,200,0
2381,2430,Stelgidopteryx serripennis,13,5775,937,200,0
2382,2431,Tachycineta albilinea,16,9867,1603,200,0
2383,2432,Tachycineta albiventer,13,3773,590,200,0
2384,2433,Tachycineta bicolor,1,33748,5393,200,0
2385,2434,Tachycineta cyaneoviridis,6,1434,226,200,0
2386,2435,Tachycineta euchrysea,15,11177,1804,200,0
2387,2436,Tachycineta leucorrhoa,16,9145,1462,200,0
2388,2437,Tachycineta meyeni,6,3244,533,200,0
2389,2438,Tachycineta stolzmanni,1,236,36,200,0
2390,2439,Tachycineta thalassina,23,14554,2175,200,0
2391,2440,Hyliota australis,1,293,43,200,0
2392,2441,Hyliota flavigaster,1,464,64,200,0
2393,2442,Hyliota usambara,1,359,54,200,0
2394,2443,Hyliota violacea,1,133,19,200,0
2395,2444,Hylocitrea bonensis,6,839,123,200,0
2396,2446,Hypocolius ampelinus,20,4089,659,200,0
2397,2447,Agelaioides badius,2,1343,210,200,0
2398,2448,Agelaioides fringillarius,1,551,86,200,0
2399,2449,Agelaius assimilis,12,6981,1062,200,0
2400,2450,Agelaius humeralis,3,972,149,200,0
2401,2451,Agelaius phoeniceus,115,66710,10530,200,1
2402,2452,Agelaius tricolor,16,8671,1297,200,0
2403,2453,Agelaius xanthomus,9,9874,1526,200,0
2404,2454,Agelasticus cyanopus,5,2189,351,200,0
2405,2455,Agelasticus thilius,1,328,48,200,0
2406,2456,Agelasticus xanthophthalmus,3,1816,307,200,0
2407,2457,Amblycercus holosericeus,6,1201,191,200,0
2408,2458,Amblyramphus holosericeus,3,1283,199,200,0
2409,2459,Anumara forbesi,1,3217,508,200,0
2410,2460,Cacicus cela,12,3314,542,200,0
2411,2461,Cacicus chrysonotus,1,372,56,200,0
2412,2462,Cacicus chrysopterus,1,366,54,200,0
2413,2464,Cacicus haemorrhous,7,1713,259,200,0
2414,2465,Cacicus koepckeae,2,2039,339,200,0
2415,2466,Cacicus latirostris,1,376,54,200,0
2416,2467,Cacicus leucoramphus,1,372,56,200,0
2417,2468,Cacicus microrhynchus,2,1399,244,200,0
2418,2469,Cacicus oseryi,1,387,58,200,0
2419,2470,Cacicus pacificus,2,1399,244,200,0
2420,2471,Cacicus sclateri,3,2117,347,200,0
2421,2472,Cacicus solitarius,4,2384,386,200,0
2422,2473,Cacicus uropygialis,4,2466,398,200,0
2423,2474,Cassiculus melanicterus,3,543,83,200,0
2424,2475,Chrysomus icterocephalus,2,600,95,200,0
2425,2476,Chrysomus ruficapillus,3,1629,256,200,0
2426,2477,Curaeus curaeus,1,334,50,200,0
2427,2478,Dives dives,2,2154,376,200,0
2428,2479,Dives warczewiczi,1,335,53,200,0
2429,2480,Dolichonyx oryzivorus,24,6533,1043,200,0
2430,2481,Euphagus carolinus,7,4373,688,200,0
2431,2482,Euphagus cyanocephalus,13,4711,755,200,0
2432,2483,Gnorimopsar chopi,4,953,158,200,0
2433,2484,Gymnomystax mexicanus,11,3797,610,200,0
2434,2485,Hypopyrrhus pyrohypogaster,3,2579,427,200,0
2435,2486,Icteria virens,14,6699,1078,200,0
2436,2487,Icterus abeillei,2,473,77,200,0
2437,2488,Icterus auratus,5,2963,507,200,0
2438,2489,Icterus auricapillus,1,378,56,200,0
2439,2490,Icterus bonana,6,2903,451,200,0
2440,2492,Icterus cayanensis,1,692,101,200,0
2441,2493,Icterus chrysater,9,4484,687,200,0
2442,2494,Icterus chrysocephalus,8,2262,372,200,0
2443,2495,Icterus croconotus,7,2684,443,200,0
2444,2496,Icterus cucullatus,15,5488,925,200,0
2445,2497,Icterus dominicensis,16,5313,835,200,0
2446,2498,Icterus fuertesi,5,4159,647,200,0
2447,2499,Icterus galbula,25,10058,1607,200,0
2448,2500,Icterus graceannae,2,974,148,200,0
2449,2501,Icterus graduacauda,5,3772,612,200,0
2450,2502,Icterus gularis,6,2487,421,200,0
2451,2503,Icterus icterus,6,3588,582,200,0
2452,2504,Icterus jamacaii,11,3350,553,200,0
